1997-06-20 00:00:00,17.034
1997-06-23 00:00:00,17.011
1997-06-24 00:00:00,17.003
1997-06-25 00:00:00,16.989
1997-06-26 00:00:00,16.99
1997-06-27 00:00:00,16.981
1997-06-30 00:00:00,16.956
1997-07-01 00:00:00,16.964
1997-07-02 00:00:00,16.981
1997-07-03 00:00:00,16.983
1997-07-04 00:00:00,17.025
1997-07-07 00:00:00,17.212
1997-07-08 00:00:00,17.451
1997-07-09 00:00:00,17.839
1997-07-10 00:00:00,18.172
1997-07-11 00:00:00,18.455
1997-07-14 00:00:00,18.673
1997-07-15 00:00:00,18.909
1997-07-16 00:00:00,19.165
1997-07-17 00:00:00,19.358
1997-07-18 00:00:00,19.512
1997-07-21 00:00:00,19.745
1997-07-22 00:00:00,19.94
1997-07-23 00:00:00,20.18
1997-07-24 00:00:00,20.462
1997-07-25 00:00:00,20.679
1997-07-28 00:00:00,20.881
1997-07-29 00:00:00,21.073
1997-07-30 00:00:00,21.256
1997-07-31 00:00:00,21.404
1997-08-01 00:00:00,21.517
